Species1	Species2	TraitValue1	TraitValue2	PatristicDistance	NormalizedTraitDifference	NormalizedPatristicDistance	Sbm	Sou	FinalScore	AIC_BM	AIC_OU	delta_AIC	SelectedModel
Leontopithecus_chrysomelas	Saimiri_sciureus	0.988979824599	1.31773332654	41.3912937967	0.272564826641218	0.340913034482857	0.444106320147193	0.659101315359435	0.526960889109028	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Aotus_trivirgatus	Trachypithecus_cristatus	1.32469369077	0.838418459403	78.0653383562	0.403163839639498	0.642973170098513	0.474136006391597	0.839329232382474	0.526285095219672	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Trachypithecus_francoisi	Pan_troglodytes	0.752395684565	1.17197142897	62.1515760322	0.34786424893242	0.511901910752029	0.460392144072126	0.774027213967923	0.525992167219388	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Saimiri_sciureus	Prolemur_simus	1.31773332654	0.647945780728	121.413057304	0.555311274960831	0.999999999870689	0.516445332236162	0.94665295371263	0.525687058739574	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cebus_olivaceus	Galago_moholi	1.61201247014	0.942560288217	121.413057303	0.555033229556821	0.999999999862453	0.516226325666253	0.94653346104302	0.525357523838564	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Mico_argentatus	Cacajao_calvus	0.84285099368	1.20580906763	49.0936032053	0.300923348101602	0.404351923006343	0.449523332343021	0.705748896071768	0.525226439251025	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cercocebus_torquatus	Prolemur_simus	1.31663977945	0.647945780728	121.413057317	0.554404630708374	0.999999999977762	0.515731002173373	0.946262490605141	0.524612306668796	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Papio_ursinus	Eulemur_mongoz	0.759422919863	1.42779244599	121.4130573126	0.554135615120453	0.999999999941522	0.515518939228548	0.946146176081254	0.52429329330731	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Aotus_vociferans	Saimiri_sciureus	0.990294719876	1.31773332654	41.3912937993	0.271474665772632	0.340913034504272	0.442524996288773	0.657166676134103	0.523312650746363	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Ateles_paniscus	Propithecus_diadema	1.29224784728	0.624914242384	121.4130573061	0.55327674764353	0.999999999887986	0.514841563762031	0.9457734192985	0.52327444149579	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Papio_cynocephalus	Cercopithecus_diana	0.835707288605	1.10648535638	29.8369393146	0.224498223336286	0.245747368308456	0.432235717067558	0.572785334933793	0.523258055338823	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Ateles_geoffroyi	Arctocebus_calabarensis	1.34677002605	0.679472229481	121.413057309	0.553247059471744	0.999999999911871	0.514818139988593	0.945760495945356	0.523239213392419	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Chiropotes_albinasus	Cercopithecus_mitis	0.68869770146	1.173027368	78.0653383518	0.401550799666814	0.642973170062273	0.472478731916136	0.837648535310049	0.523129820737169	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Chiropotes_albinasus	Cheirogaleus_medius	0.68869770146	1.35534465104	121.413057304	0.552707451541549	0.999999999870689	0.514392286259666	0.945525154724982	0.522598798704051	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Ateles_geoffroyi	Hylobates_muelleri	1.34677002605	1.83057743617	78.0653383554	0.401117804338281	0.642973170091924	0.472033409481716	0.837195127939544	0.522282868309739	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Erythrocebus_patas	Hoolock_hoolock	0.775399547174	1.19282123296	62.1515760357	0.346078349738659	0.511901910780856	0.458308378959543	0.771635293732154	0.521674686948475	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Chiropotes_albinasus	Pan_troglodytes	0.68869770146	1.17197142897	78.06533835	0.400675335719035	0.642973170047448	0.47157814624114	0.836730814713294	0.5214174023264	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Nomascus_concolor	Prolemur_simus	1.31327768994	0.647945780728	121.413057319	0.551617170380089	0.999999999994235	0.513531229190078	0.945047046523985	0.521304177682627	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Semnopithecus_johnii	Nomascus_concolor	0.89617345626	1.31327768994	62.1515760352	0.34581515473776	0.511901910776738	0.458000947077511	0.771281268098297	0.521038787819796	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cercocebus_torquatus	Cercopithecus_ascanius	1.31663977945	1.0465435524	29.8369393137	0.223932918942845	0.245747368301043	0.431260271668999	0.571620484018841	0.520879000246521	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Callithrix_jacchus	Saguinus_bicolor	1.18456042837	0.933520333916	26.3249190828	0.208133751947468	0.216821153045197	0.427196597727628	0.542073784198179	0.520354443987347	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cebus_albifrons	Eulemur_rubriventer	1.39875685547	0.735078485826	121.4130573022	0.55024624437311	0.999999999855864	0.512447360683365	0.944440909956322	0.519675063810693	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cercopithecus_ascanius	Hylobates_agilis	1.0465435524	1.46292214143	62.1515760357	0.345213533136583	0.511901910780856	0.457297880324154	0.770470555172364	0.519585602099111	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Aotus_trivirgatus	Propithecus_tattersalli	1.32469369077	0.661145208166	121.4130573091	0.550138556885885	0.999999999912695	0.5123621666266	0.944393062312045	0.519547036478749	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Saimiri_sciureus	Papio_cynocephalus	1.31773332654	0.835707288605	78.0653383469	0.399640894136803	0.642973170021915	0.470513012714293	0.835641408344622	0.519394113438979	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Hylobates_agilis	Otolemur_crassicaudatus	1.46292214143	0.79961309695	121.413057317	0.54994004216171	0.999999999977762	0.512205095999713	0.944304768380798	0.519311004148388	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Leontocebus_fuscicolis	Cebus_olivaceus	1.28616276318	1.61201247014	41.3912937963	0.270157331752419	0.340913034479563	0.440611231355343	0.654819543150366	0.518913278944886	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Mandrillus_sphinx	Cercopithecus_cephus	0.921882014346	1.1913510255	29.8369393137	0.223412903213885	0.245747368301043	0.430362266300627	0.570547323711622	0.51869379067033	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Perodicticus_potto	Otolemur_garnettii	1.14115781388	0.807370803335	43.154528579	0.276738036635777	0.355435646969726	0.441872838557679	0.666062148607902	0.518588196920096	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Saguinus_midas	Hylobates_agilis	0.981538811585	1.46292214143	78.0653383551	0.399108034051367	0.642973170089453	0.469963916909279	0.835078102581586	0.518351924006898	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Semnopithecus_vetulus	Pan_troglodytes	0.756243526773	1.17197142897	62.151576032	0.344674057989437	0.511901910750381	0.456667052903492	0.769741850649872	0.518282979016196	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Ateles_paniscus	Trachypithecus_phayrei	1.29224784728	0.811250299303	78.0653383526	0.398788187822044	0.642973170068862	0.469634186412423	0.83473928414334	0.517726371680082	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Macaca_radiata	Cercopithecus_cephus	0.9222421018	1.1913510255	29.8369393147	0.223114359855729	0.24574736830928	0.429846411876327	0.569930512341231	0.517440663955463	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Semnopithecus_entellus	Eulemur_mongoz	0.7663924163	1.42779244599	121.4130573127	0.548357305301966	0.999999999942345	0.510951812693692	0.943596624212757	0.517428102175172	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Leontocebus_fuscicolis	Propithecus_diadema	1.28616276318	0.624914242384	121.4130573054	0.548231691444824	0.99999999988222	0.51085227167662	0.943540102770042	0.517278586548569	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Papio_anubis	Hoolock_hoolock	0.777921027868	1.19282123296	62.1515760356	0.343987826157369	0.511901910780032	0.455864090504712	0.768812537272338	0.516626618986159	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Saguinus_geoffroyi	Hylobates_agilis	0.982658287557	1.46292214143	78.0653383542	0.398179892533678	0.64297317008204	0.469006805545701	0.834093461575096	0.516536708445607	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Macaca_thibetana	Cercopithecus_nictitans	0.67332143316	0.942167249412	29.8369393148	0.222896221233543	0.245747368310103	0.429469348405376	0.569479497684975	0.516525686426806	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Saguinus_oedipus	Allochrocebus_preussi	1.29891538769	0.81876101368	78.0653383515	0.398089124345041	0.642973170059802	0.468913157193661	0.833996931110829	0.516359194243644	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Mico_humeralifer	Plecturocebus_moloch	0.740274624203	1.099567662	49.0936032065	0.297884719044335	0.404351923016226	0.445491117038969	0.700846582526198	0.516311350201297	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Saguinus_oedipus	Cheirogaleus_major	1.29891538769	0.638672839046	121.4130573042	0.54739765432097	0.999999999872337	0.510191073368802	0.943163620955877	0.516285553818031	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Papio_anubis	Cercopithecus_ascanius	0.777921027868	1.0465435524	29.8369393136	0.222711093261999	0.24574736830022	0.429149252326124	0.569096519289936	0.515749604397888	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cercopithecus_mona	Allochrocebus_lhoesti	0.964734866524	0.731449274681	23.4097503929	0.1934137477568	0.192810813842356	0.421595343011773	0.514100736732907	0.515708368397541	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cebus_olivaceus	Nycticebus_pygmaeus	1.61201247014	0.952486683141	121.413057302	0.546803397492194	0.999999999854217	0.509719672044891	0.94289410277699	0.515577698948975	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Saguinus_mystax	Ateles_paniscus	0.944577454862	1.29224784728	46.5475501493	0.288248549987167	0.383381748033351	0.443018717296187	0.685231248614008	0.515196445402251	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Sapajus_apella	Cacajao_calvus	1.56460416981	1.20580906763	49.093603202	0.297471887745733	0.404351922979163	0.444942183430601	0.700176367808961	0.515102746025066	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Saimiri_sciureus	Trachypithecus_cristatus	1.31773332654	0.838418459403	78.0653383471	0.397393101203227	0.642973170023562	0.468194770186401	0.833255317600547	0.514998028212011	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Macaca_maura	Nasalis_larvatus	0.935763721557	0.624429504347	38.593674153	0.258122746800587	0.317870869945863	0.436470637803421	0.633686688235278	0.514576716658921	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Alouatta_palliata	Hoolock_hoolock	0.713856539332	1.19282123296	78.0653383577	0.397102777355081	0.642973170110868	0.467894972471543	0.832945242181192	0.514430281745377	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Plecturocebus_cupreus	Hylobates_lar	1.09180759785	1.57075088223	78.06533835705	0.397085027253758	0.642973170105514	0.467876640374863	0.832926270442692	0.514395570727829	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Macaca_thibetana	Colobus_angolensis	0.67332143316	0.984578204093	38.593674155	0.25805853719996	0.317870869962336	0.436373605229432	0.633567449527489	0.514351910453278	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Hylobates_muelleri	Nycticebus_coucang	1.83057743617	1.17239727649	121.4130573158	0.545687757127114	0.999999999967878	0.508834018384133	0.942385245721889	0.514248091104181	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Daubentonia_madagascariensis	Cheirogaleus_medius	0.818043971839	1.35534465104	92.496943882	0.445468308674966	0.76183687260622	0.48035881421452	0.878844240191671	0.513885939817561	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Ateles_geoffroyi	Macaca_assamensis	1.34677002605	0.868307461744	78.0653383536	0.396686469115642	0.642973170077099	0.467464929960664	0.832499855411285	0.513616187348511	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Leontopithecus_rosalia	Papio_hamadryas	1.44017340539	0.961842981167	78.0653383536	0.396576913662688	0.642973170077099	0.467351730970044	0.832382499545715	0.51340195519681	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Macaca_fuscata	Rhinopithecus_roxellana	1.05382060866	0.743046586612	38.593674154	0.257658297003659	0.3178708699541	0.435768586931584	0.632823648655494	0.512951261119842	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Saimiri_sciureus	Propithecus_tattersalli	1.31773332654	0.661145208166	121.4130573	0.544367818449614	0.999999999837744	0.507785073292522	0.94177834311627	0.51267382218848	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Chiropotes_albinasus	Lemur_catta	0.68869770146	1.34497561795	121.413057306	0.544110634504083	0.999999999887162	0.50758055140174	0.941659474808503	0.512366934382651	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Macaca_fascicularis	Cercopithecus_lowei	1.23923535473	0.971640845692	29.8369393142	0.221858780318556	0.245747368305161	0.42767445591517	0.567330772914591	0.5121817343725	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Alouatta_palliata	Cercopithecus_cephus	0.713856539332	1.1913510255	78.0653383557	0.395883849376837	0.642973170094395	0.466635335043512	0.831638657152289	0.512046735691471	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Papio_ursinus	Pan_troglodytes	0.759422919863	1.17197142897	62.1515760316	0.342038068650057	0.511901910747087	0.453579457247838	0.766157592632672	0.511924370204449	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Pan_paniscus	Gorilla_gorilla	1.14174945891	0.928540151543	20.238906202	0.176768787427882	0.166694642642164	0.415092913044912	0.482546439343288	0.511709000411387	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Hylobates_agilis	Otolemur_garnettii	1.46292214143	0.807370803335	121.413057317	0.543508238748281	0.999999999977762	0.507101326399208	0.941380263141754	0.511647928823946	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cercocebus_torquatus	Propithecus_tattersalli	1.31663977945	0.661145208166	121.413057313	0.543461174197157	0.999999999944816	0.507063874536135	0.941358401966352	0.511591742501224	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cebus_albifrons	Mandrillus_sphinx	1.39875685547	0.921882014346	78.0653383482	0.395370110532993	0.642973170032622	0.466103987315914	0.831085681593756	0.511042222457649	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Mandrillus_leucophaeus	Cercopithecus_cephus	0.924146614076	1.1913510255	29.8369393137	0.221535355965948	0.245747368301043	0.427114346538394	0.56665963634974	0.510830065518716	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Macaca_thibetana	Trachypithecus_obscurus	0.67332143316	0.98330722749	38.5936741543	0.257004788675863	0.317870869956571	0.434780047335113	0.631607157109935	0.510666686637186	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Aotus_trivirgatus	Callithrix_kuhlii	1.32469369077	1.005881024	40.5102348758	0.264323022374328	0.333656327993867	0.436277028275959	0.644521827164287	0.510591117412944	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cebus_albifrons	Macaca_radiata	1.39875685547	0.9222421018	78.0653383492	0.395071567174836	0.642973170040859	0.46579508830128	0.830763711641821	0.510458502474467	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Ateles_paniscus	Cheirogaleus_major	1.29224784728	0.638672839046	121.413057305	0.541869691925908	0.999999999878926	0.50579654687336	0.9406151741191	0.509690854682462	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Callithrix_jacchus	Pygathrix_nemaeus	1.18456042837	0.708598360614	78.0653383511	0.394613343188028	0.642973170056508	0.465320794304649	0.830268635826781	0.509562602898306	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Trachypithecus_pileatus	Eulemur_fulvus	0.67173356493	1.32517582296	121.4130573125	0.541759630630359	0.999999999940698	0.50570883856434	0.940563487428091	0.509559327563663	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Macaca_nemestrina	Erythrocebus_patas	1.04217615297	0.775399547174	29.8369393145	0.22118066843823	0.245747368307632	0.426499796391178	0.565922933921612	0.509349148563879	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Alouatta_caraya	Hylobates_agilis	0.987467656	1.46292214143	78.0653383582	0.394192513940962	0.642973170114986	0.464885019403015	0.829813006370138	0.508739851498709	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Leontopithecus_rosalia	Cercopithecus_mona	1.44017340539	0.964734866524	78.0653383533	0.394179292872816	0.642973170074628	0.464871325904417	0.829798677157473	0.508714003961887	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Erythrocebus_patas	Eulemur_mongoz	0.775399547174	1.42779244599	121.413057313	0.540889621913921	0.999999999944816	0.505015232152763	0.940153601150264	0.508519325895239	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Ateles_marginatus	Propithecus_diadema	1.2773068744	0.624914242384	121.4130573051	0.540889400713856	0.999999999879749	0.505015055750985	0.940153496639163	0.508519061437343	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Nomascus_concolor	Propithecus_tattersalli	1.31327768994	0.661145208166	121.413057315	0.540673713868872	0.999999999961289	0.5048430209446	0.940051518328359	0.508261145662341	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Plecturocebus_moloch	Nasalis_larvatus	1.099567662	0.624429504347	78.0653383532	0.393930251105157	0.642973170073804	0.464613351845982	0.829528592613762	0.508227126724024	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Macaca_thibetana	Eulemur_fulvus	0.67332143316	1.32517582296	121.4130573134	0.540443151790487	0.999999999948111	0.50465908615283	0.939942347583477	0.507985404855723	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Leontocebus_fuscicolis	Trachypithecus_phayrei	1.28616276318	0.811250299303	78.0653383519	0.393743131623338	0.642973170063097	0.464419479792359	0.829325451293364	0.507861316040827	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Allochrocebus_lhoesti	Pan_paniscus	0.731449274681	1.14174945891	62.1515760313	0.340174014649151	0.511901910744616	0.45139081274741	0.763599211458583	0.507434342190574	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cebus_albifrons	Mandrillus_leucophaeus	1.39875685547	0.924146614076	78.0653383482	0.393492563285055	0.642973170032622	0.464159813829925	0.829053144471327	0.507371476948262	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Alouatta_caraya	Ateles_marginatus	0.987467656	1.2773068744	34.5806779962	0.24030155070774	0.28481844341621	0.430014632444355	0.601317136479177	0.507331753624984	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Saguinus_oedipus	Prolemur_simus	1.29891538769	0.647945780728	121.4130573092	0.539709590993626	0.999999999913518	0.504073632976827	0.939593910674607	0.50710784527415	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cacajao_calvus	Allochrocebus_lhoesti	1.20580906763	0.731449274681	78.0653383523	0.393284920061208	0.642973170066391	0.463944583456386	0.82882724036689	0.506965562713272	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Trachypithecus_pileatus	Eulemur_macaco	0.67173356493	1.32240333486	121.4130573132	0.539461000398651	0.999999999946464	0.503875149650729	0.939475452184357	0.506810367312481	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Leontopithecus_chrysomelas	Hylobates_agilis	0.988979824599	1.46292214143	78.0653383557	0.392938796582499	0.642973170094395	0.463585716140385	0.828450180809974	0.50628895919286	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cebus_olivaceus	Carlito_syrichta	1.61201247014	0.98555396251	115.745494541	0.519387789094125	0.953319989597359	0.49785972247361	0.929255284416656	0.506276856610389	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Mico_argentatus	Cercocebus_torquatus	0.84285099368	1.31663977945	78.0653383523	0.392811506175618	0.642973170066391	0.463453708673904	0.8283113570912	0.506040138078807	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Papio_anubis	Eulemur_mongoz	0.777921027868	1.42779244599	121.4130573129	0.538799098332631	0.999999999943993	0.50334645759459	0.939159103269794	0.506018078060988	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Saguinus_oedipus	Allenopithecus_nigroviridis	1.29891538769	0.825223038638	78.0653383482	0.392731551871958	0.642973170032622	0.463370783115835	0.828224115440762	0.505883849147745	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Ateles_paniscus	Allochrocebus_preussi	1.29224784728	0.81876101368	78.0653383523	0.392561161949978	0.642973170066391	0.463194039639851	0.828038084834306	0.505550787893413	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Saguinus_bicolor	Ateles_marginatus	0.933520333916	1.2773068744	46.5475501491	0.285028503895366	0.383381748031704	0.438604584756601	0.679794737364751	0.505399325715932	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Saguinus_imperator	Trachypithecus_pileatus	1.14503185815	0.67173356493	78.0653383522	0.392404845817416	0.642973170065568	0.463031869009024	0.827867287346174	0.505245242527352	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Macaca_thibetana	Eulemur_macaco	0.67332143316	1.32240333486	121.4130573141	0.53814452155878	0.999999999953876	0.502823321353236	0.938844909342734	0.505234244579445	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Macaca_fuscata	Hylobates_agilis	1.05382060866	1.46292214143	62.1515760366	0.339180229867554	0.511901910788268	0.450222212443768	0.762227199106913	0.505042843474203	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cercopithecus_hamlyni	Nomascus_concolor	0.904256102215	1.31327768994	62.151576036	0.339113948574115	0.511901910783327	0.450144228071297	0.762135491975884	0.504883397752763	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Rhinopithecus_roxellana	Pongo_abelii	0.743046586612	1.15198860256	62.1515760354	0.339047976751836	0.511901910778385	0.45006660239996	0.76204418822937	0.504724703648387	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Macaca_mulatta	Pygathrix_nemaeus	1.0163729387	0.708598360614	38.5936741535	0.25517150091268	0.317870869949981	0.432002461124975	0.628181163811402	0.504273733670697	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Aotus_vociferans	Hylobates_agilis	0.990294719876	1.46292214143	78.0653383583	0.391848635713913	0.64297317011581	0.462454627511314	0.82725851980307	0.504158085335283	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Leontocebus_fuscicolis	Cheirogaleus_major	1.28616276318	0.638672839046	121.4130573043	0.536824635727202	0.99999999987316	0.501767579609975	0.938207282588941	0.503652782776299	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Pygathrix_nemaeus	Cheirogaleus_medius	0.708598360614	1.35534465104	121.4130573108	0.536208099655316	0.999999999926697	0.501274020391405	0.937907558680394	0.502913629729236	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Saguinus_imperator	Macaca_thibetana	1.14503185815	0.67332143316	78.0653383531	0.391088366977545	0.64297317007298	0.461665107677119	0.826423809391078	0.502672200162618	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cebus_albifrons	Cercopithecus_neglectus	1.39875685547	0.927282552238	78.0653383488	0.39089260180499	0.642973170037564	0.461461716361821	0.826208388727362	0.502289616040866	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Leontopithecus_rosalia	Macaca_nigra	1.44017340539	0.968816141026	78.0653383537	0.390795566553416	0.642973170077922	0.46136088674465	0.826101536795383	0.502099983524156	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Alouatta_seniculus	Plecturocebus_moloch	0.746153967855	1.099567662	49.0936032106	0.293010239308575	0.404351923049995	0.438992732496405	0.692869201790921	0.502081872382235	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Macaca_tonkeana	Pongo_abelii	0.744374565424	1.15198860256	62.151576036	0.337946968511501	0.511901910783327	0.448770305829144	0.760516759759802	0.502077308267368	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Plecturocebus_moloch	Hylobates_lar	1.099567662	1.57075088223	78.0653383569	0.390651269051088	0.642973170104279	0.461210929289606	0.825942550533142	0.50181799261816	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cheirogaleus_medius	Otolemur_crassicaudatus	1.35534465104	0.79961309695	99.360634017	0.460749083447877	0.818368602277822	0.479498018134597	0.891086874013423	0.501690142230967	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Aotus_trivirgatus	Arctocebus_calabarensis	1.32469369077	0.679472229481	121.4130573121	0.534943885625868	0.999999999937404	0.500261159476384	0.937289208725025	0.501397131301945	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Hylobates_agilis	Daubentonia_madagascariensis	1.46292214143	0.818043971839	121.413057312	0.534659267388799	0.99999999993658	0.500032979013559	0.937149296840544	0.50105555651447	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Mico_argentatus	Nomascus_concolor	0.84285099368	1.31327768994	78.0653383543	0.390024045847333	0.642973170082864	0.460558860682549	0.825250217422799	0.500592316463454	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Macaca_silenus	Trachypithecus_cristatus	1.14490415604	0.838418459403	38.5936741551	0.25410290773684	0.31787086996316	0.430380444884534	0.626175124593975	0.500558355442409	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Ateles_paniscus	Prolemur_simus	1.29224784728	0.647945780728	121.41305731	0.534181628598564	0.999999999920107	0.499649928396623	0.936913920517228	0.500482203958543	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cebus_olivaceus	Pan_paniscus	1.61201247014	1.14174945891	78.065338346	0.389888336929976	0.642973170014502	0.460417724126036	0.825100150890998	0.500327137482747	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cebus_albifrons	Gorilla_gorilla	1.39875685547	0.928540151543	78.0653383462	0.389849944207344	0.64297317001615	0.460377792535702	0.825057678878718	0.500252117939276	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Hylobates_muelleri	Varecia_variegata	1.83057743617	1.18687521669	121.4130573174	0.533684303970155	0.999999999981056	0.499250925022008	0.936668069394573	0.499885046675381	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Daubentonia_madagascariensis	Lemur_catta	0.818043971839	1.34497561795	92.496943884	0.4368714916375	0.761836872622693	0.472268313575272	0.871496391418595	0.499755186651751	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Ateles_belzebuth	Hylobates_agilis	0.993663379806	1.46292214143	78.065338355	0.389055727944375	0.64297317008863	0.459551410509635	0.824177348344333	0.498700308398825	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Macaca_arctoides	Hoolock_hoolock	0.787140639548	1.19282123296	62.1515760358	0.33634397797196	0.511901910781679	0.446880307224038	0.758280591489888	0.498226525802934	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Callithrix_kuhlii	Ateles_geoffroyi	1.005881024	1.34677002605	46.5475501493	0.282626196220204	0.383381748033351	0.435300448710601	0.675699092787263	0.498120386177836	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Semnopithecus_entellus	Pan_troglodytes	0.7663924163	1.17197142897	62.1515760317	0.336259758831571	0.51190191074791	0.446780921281564	0.758162701019746	0.498024331707445	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Macaca_silenus	Mandrillus_sphinx	1.14490415604	0.921882014346	22.401646143	0.184904468025675	0.184507718012675	0.412932159737876	0.496615054384745	0.497682933991111	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Alouatta_palliata	Cheirogaleus_medius	0.713856539332	1.35534465104	121.413057308	0.531848618882461	0.999999999903635	0.497776696563591	0.935753739348007	0.497679333934295	11.8833270502149	-28.8301865462559	40.7135135964709	OU
