Callithrix_jacchus	1
Macaca_fascicularis	1
Cheirogaleus_medius	1
Cacajao_calvus	1
Eulemur_mongoz	1
Nycticebus_coucang	1
Lemur_catta	1
Ateles_geoffroyi	1
Cercopithecus_cephus	1
Cercocebus_torquatus	1
Mico_humeralifer	0
Macaca_thibetana	0
Cheirogaleus_major	0
Chiropotes_albinasus	0
Eulemur_rubriventer	0
Arctocebus_calabarensis	0
Prolemur_simus	0
Alouatta_palliata	0
Allochrocebus_lhoesti	0
Papio_ursinus	0
